language,week,visits
ca,17,31275
ca,18,31564
ca,19,33669
ca,20,42659
ca,21,45851
ca,22,42803
ca,23,41355
ca,24,41055
ca,25,45239
ca,26,41076
ca,27,41566
ca,28,41801
ca,29,43513
ca,30,43518
ca,31,42628
ca,32,41257
ca,33,39908
ca,34,41829
ca,35,43310
ca,36,42377
ca,37,42103
ca,38,44734
ca,39,40228
ca,40,36824
ca,41,40803
ca,42,39690
ca,43,43893
ca,44,42748
ca,45,40336
ca,46,39017
ca,47,38284
ca,48,36802
ca,49,33328
ca,50,33086
ca,51,30329
ca,52,22661
ca,53,23548
ca-es,1,44280
ca-es,2,66044
ca-es,3,72033
ca-es,4,67623
ca-es,5,70934
ca-es,6,70751
ca-es,7,73659
ca-es,8,71751
ca-es,9,78787
ca-es,10,81245
ca-es,11,101682
ca-es,12,89975
ca-es,13,85069
ca-es,14,76555
ca-es,15,69539
ca-es,16,76603
ca-es,17,75531
ca-es,18,74473
ca-es,19,74646
ca-es,20,70506
ca-es,21,65460
ca-es,22,58902
ca-es,23,53769
ca-es,24,50371
ca-es,25,51297
ca-es,26,42403
ca-es,27,42396
ca-es,28,41619
ca-es,29,41778
ca-es,30,41350
ca-es,31,38844
ca-es,32,36887
ca-es,33,35084
ca-es,34,36451
ca-es,35,37632
ca-es,36,38260
ca-es,37,37603
ca-es,38,44130
ca-es,39,49301
ca-es,40,52462
ca-es,41,59609
ca-es,42,59225
ca-es,43,67447
ca-es,44,68849
ca-es,45,77783
ca-es,46,80247
ca-es,47,79123
ca-es,48,77763
ca-es,49,72754
ca-es,50,70477
ca-es,51,68191
ca-es,52,50533
ca-es,53,52658
cs,1,8591
cs,2,13598
cs,3,14220
cs,4,15500
cs,5,17727
cs,6,17786
cs,7,17016
cs,8,16672
cs,9,27360
cs,10,30079
cs,11,36671
cs,12,30555
cs,13,24819
cs,14,22284
cs,15,18579
cs,16,19874
cs,17,20641
cs,18,19520
cs,19,18148
cs,20,21487
cs,21,22890
cs,22,23417
cs,23,22168
cs,24,22401
cs,25,22246
cs,26,20308
cs,27,18972
cs,28,17892
cs,29,19102
cs,30,19147
cs,31,18118
cs,32,18585
cs,33,17833
cs,34,19250
cs,35,20276
cs,36,21253
cs,37,22446
cs,38,22099
cs,39,21457
cs,40,19580
cs,41,24645
cs,42,26124
cs,43,25214
cs,44,25240
cs,45,25048
cs,46,25205
cs,47,23560
cs,48,24501
cs,49,23186
cs,50,22412
cs,51,20473
cs,52,13061
cs,53,17189
cs-cz,1,39257
cs-cz,2,56083
cs-cz,3,58535
cs-cz,4,64623
cs-cz,5,77011
cs-cz,6,72539
cs-cz,7,67549
cs-cz,8,67841
cs-cz,9,130787
cs-cz,10,146523
cs-cz,11,167188
cs-cz,12,140690
cs-cz,13,107431
cs-cz,14,88876
cs-cz,15,71820
cs-cz,16,77181
cs-cz,17,75365
cs-cz,18,68446
cs-cz,19,61252
cs-cz,20,64074
cs-cz,21,62468
cs-cz,22,63386
cs-cz,23,57596
cs-cz,24,53877
cs-cz,25,49836
cs-cz,26,44633
cs-cz,27,42197
cs-cz,28,39092
cs-cz,29,43188
cs-cz,30,40955
cs-cz,31,38791
cs-cz,32,38736
cs-cz,33,37547
cs-cz,34,39063
cs-cz,35,41578
cs-cz,36,43584
cs-cz,37,44469
cs-cz,38,45687
cs-cz,39,49013
cs-cz,40,46582
cs-cz,41,57694
cs-cz,42,66237
cs-cz,43,66646
cs-cz,44,66801
cs-cz,45,69959
cs-cz,46,70492
cs-cz,47,66123
cs-cz,48,69383
cs-cz,49,66135
cs-cz,50,64648
cs-cz,51,58876
cs-cz,52,41213
cs-cz,53,54683
cy,1,227
cy,2,585
cy,3,656
cy,4,1164
cy,5,1329
cy,6,1058
cy,7,784
cy,8,789
cy,9,1154
cy,10,1316
cy,11,2349
cy,12,2219
cy,13,1529
cy,14,1208
cy,15,949
cy,16,1048
cy,17,1047
cy,18,1010
cy,19,812
cy,20,1054
cy,21,923
cy,22,594
cy,23,758
cy,24,634
cy,25,621
cy,26,649
cy,27,977
cy,28,651
cy,29,808
cy,30,732
cy,31,560
cy,32,663
cy,33,681
cy,34,863
cy,35,797
cy,36,766
cy,37,994
cy,38,988
cy,39,1058
cy,40,993
cy,41,1196
cy,42,1154
cy,43,1006
cy,44,1134
cy,45,985
cy,46,1068
cy,47,1038
cy,48,1045
cy,49,1082
cy,50,1083
cy,51,974
cy,52,871
cy,53,1008
da,1,6240
da,2,9648
da,3,9506
da,4,9424
da,5,10479
da,6,10343
da,7,9762
da,8,10452
da,9,12654
da,10,13378
da,11,18615
da,12,16225
da,13,16884
da,14,18533
da,15,14302
da,16,17379
da,17,19807
da,18,21777
da,19,20626
da,20,29901
da,21,32219
da,22,33405
da,23,32246
da,24,35614
da,25,33985
da,26,30918
da,27,29910
da,28,28865
da,29,28502
da,30,28307
da,31,29971
da,32,32126
da,33,33846
da,34,36799
da,35,38807
da,36,41634
da,37,47245
da,38,47348
da,39,42889
da,40,39899
da,41,37830
da,42,34157
da,43,40925
da,44,38857
da,45,31883
da,46,29602
da,47,30893
da,48,29810
da,49,29530
da,50,31716
da,51,31226
da,52,17175
da,53,18848
da-dk,1,75903
da-dk,2,128123
da-dk,3,124513
da-dk,4,126583
da-dk,5,126234
da-dk,6,129874
da-dk,7,122073
da-dk,8,135641
da-dk,9,155244
da-dk,10,166625
da-dk,11,213087
da-dk,12,195468
da-dk,13,189546
da-dk,14,168338
da-dk,15,110241
da-dk,16,131198
da-dk,17,140050
da-dk,18,141910
da-dk,19,125673
da-dk,20,133604
da-dk,21,117091
da-dk,22,124341
da-dk,23,104326
da-dk,24,115444
da-dk,25,101206
da-dk,26,83125
da-dk,27,73130
da-dk,28,64923
da-dk,29,55720
da-dk,30,53639
da-dk,31,59043
da-dk,32,67643
da-dk,33,74794
da-dk,34,80162
da-dk,35,86041
da-dk,36,94850
da-dk,37,106541
da-dk,38,108713
da-dk,39,118168
da-dk,40,114957
da-dk,41,115139
da-dk,42,100331
da-dk,43,128221
da-dk,44,129686
da-dk,45,124047
da-dk,46,128085
da-dk,47,131964
da-dk,48,127674
da-dk,49,129625
da-dk,50,139038
da-dk,51,136997
da-dk,52,76622
da-dk,53,81893
de,1,120648
de,2,245862
de,3,258346
de,4,263641
de,5,269997
de,6,260875
de,7,259783
de,8,254985
de,9,283912
de,10,289194
de,11,335537
de,12,339651
de,13,364446
de,14,367822
de,15,305924
de,16,333794
de,17,371400
de,18,357064
de,19,359845
de,20,410013
de,21,397486
de,22,427572
de,23,398718
de,24,405277
de,25,434705
de,26,423087
de,27,429929
de,28,427831
de,29,428049
de,30,424397
de,31,397560
de,32,398936
de,33,402899
de,34,414275
de,35,429248
de,36,497977
de,37,450590
de,38,443588
de,39,426470
de,40,415107
de,41,423572
de,42,430926
de,43,445674
de,44,441087
de,45,429908
de,46,456701
de,47,466690
de,48,449714
de,49,451285
de,50,446489
de,51,409981
de,52,242909
de,53,270546
de-at,1,25329
de-at,2,37518
de-at,3,41241
de-at,4,43009
de-at,5,43751
de-at,6,40495
de-at,7,42042
de-at,8,42212
de-at,9,54177
de-at,10,53528
de-at,11,75586
de-at,12,80828
de-at,13,73673
de-at,14,61864
de-at,15,50281
de-at,16,53446
de-at,17,55269
de-at,18,47013
de-at,19,41654
de-at,20,40735
de-at,21,34602
de-at,22,36519
de-at,23,32149
de-at,24,29057
de-at,25,29502
de-at,26,26364
de-at,27,24918
de-at,28,24463
de-at,29,24921
de-at,30,24252
de-at,31,21995
de-at,32,21680
de-at,33,21464
de-at,34,21299
de-at,35,21399
de-at,36,24332
de-at,37,22062
de-at,38,23657
de-at,39,28077
de-at,40,27967
de-at,41,29279
de-at,42,31369
de-at,43,29855
de-at,44,28532
de-at,45,30445
de-at,46,33029
de-at,47,31759
de-at,48,31661
de-at,49,29878
de-at,50,27311
de-at,51,27670
de-at,52,19417
de-at,53,22557
de-ch,1,30720
de-ch,2,56290
de-ch,3,56904
de-ch,4,57941
de-ch,5,59547
de-ch,6,54879
de-ch,7,54711
de-ch,8,56313
de-ch,9,69985
de-ch,10,72637
de-ch,11,85859
de-ch,12,84470
de-ch,13,78226
de-ch,14,69910
de-ch,15,56976
de-ch,16,59072
de-ch,17,64175
de-ch,18,59467
de-ch,19,55567
de-ch,20,52560
de-ch,21,42915
de-ch,22,46483
de-ch,23,41838
de-ch,24,42540
de-ch,25,39494
de-ch,26,36207
de-ch,27,35077
de-ch,28,33739
de-ch,29,33770
de-ch,30,31669
de-ch,31,29474
de-ch,32,29888
de-ch,33,31926
de-ch,34,32116
de-ch,35,31797
de-ch,36,33400
de-ch,37,30756
de-ch,38,31234
de-ch,39,33766
de-ch,40,33253
de-ch,41,35049
de-ch,42,36236
de-ch,43,37655
de-ch,44,37093
de-ch,45,36071
de-ch,46,36934
de-ch,47,34706
de-ch,48,32639
de-ch,49,31584
de-ch,50,32469
de-ch,51,28126
de-ch,52,19803
de-ch,53,21066
de-de,1,329617
de-de,2,552737
de-de,3,570421
de-de,4,588488
de-de,5,620794
de-de,6,581870
de-de,7,575206
de-de,8,564726
de-de,9,700510
de-de,10,695103
de-de,11,872478
de-de,12,912074
de-de,13,866257
de-de,14,789578
de-de,15,627322
de-de,16,662005
de-de,17,718277
de-de,18,659607
de-de,19,626381
de-de,20,624351
de-de,21,553310
de-de,22,585815
de-de,23,531072
de-de,24,529284
de-de,25,547064
de-de,26,508548
de-de,27,494412
de-de,28,476977
de-de,29,466010
de-de,30,451699
de-de,31,420468
de-de,32,415216
de-de,33,418658
de-de,34,420712
de-de,35,430950
de-de,36,487558
de-de,37,434330
de-de,38,444652
de-de,39,504387
de-de,40,504214
de-de,41,526575
de-de,42,547922
de-de,43,577978
de-de,44,584943
de-de,45,619647
de-de,46,675378
de-de,47,679196
de-de,48,655257
de-de,49,679633
de-de,50,667357
de-de,51,630219
de-de,52,431169
de-de,53,482799
el,1,9048
el,2,12486
el,3,13284
el,4,13921
el,5,15154
el,6,14559
el,7,14564
el,8,14488
el,9,18386
el,10,17994
el,11,31938
el,12,26896
el,13,25843
el,14,22270
el,15,21523
el,16,18468
el,17,22314
el,18,23800
el,19,21845
el,20,24221
el,21,26503
el,22,26884
el,23,25743
el,24,26428
el,25,25536
el,26,25759
el,27,24303
el,28,24638
el,29,24260
el,30,27572
el,31,23462
el,32,22426
el,33,21521
el,34,23787
el,35,25139
el,36,27183
el,37,28417
el,38,27759
el,39,26913
el,40,26274
el,41,26643
el,42,27326
el,43,28140
el,44,27708
el,45,26062
el,46,29715
el,47,29431
el,48,28908
el,49,30083
el,50,31114
el,51,29123
el,52,23482
el,53,23712
el-cy,1,501
el-cy,2,1024
el-cy,3,992
el-cy,4,1080
el-cy,5,1176
el-cy,6,1137
el-cy,7,1106
el-cy,8,1053
el-cy,9,1335
el-cy,10,1383
el-cy,11,3171
el-cy,12,2254
el-cy,13,2124
el-cy,14,1789
el-cy,15,1782
el-cy,16,1398
el-cy,17,1717
el-cy,18,1623
el-cy,19,1320
el-cy,20,1091
el-cy,21,808
el-cy,22,494
el-cy,23,558
el-cy,24,329
el-cy,27,109
el-cy,29,101
el-cy,30,231
el-cy,31,107
el-cy,37,103
el-cy,39,205
el-cy,40,217
el-cy,41,323
el-cy,42,316
el-cy,43,869
el-cy,44,817
el-cy,45,898
el-cy,46,936
el-cy,47,978
el-cy,48,951
el-cy,49,1121
el-cy,50,1130
el-cy,51,850
el-cy,52,337
el-cy,53,122
el-gr,1,82641
el-gr,2,116322
el-gr,3,118639
el-gr,4,119127
el-gr,5,124719
el-gr,6,120323
el-gr,7,120326
el-gr,8,122091
el-gr,9,145827
el-gr,10,142426
el-gr,11,225830
el-gr,12,213627
el-gr,13,205798
el-gr,14,186508
el-gr,15,180054
el-gr,16,151993
el-gr,17,180437
el-gr,18,188595
el-gr,19,166430
el-gr,20,155190
el-gr,21,152273
el-gr,22,152521
el-gr,23,134011
el-gr,24,127943
el-gr,25,113903
el-gr,26,109478
el-gr,27,98041
el-gr,28,97192
el-gr,29,92754
el-gr,30,108684
el-gr,31,84657
el-gr,32,76332
el-gr,33,67551
el-gr,34,79054
el-gr,35,88842
el-gr,36,97585
el-gr,37,103162
el-gr,38,105317
el-gr,39,108896
el-gr,40,109417
el-gr,41,114569
el-gr,42,122472
el-gr,43,132161
el-gr,44,133928
el-gr,45,145692
el-gr,46,176597
el-gr,47,182698
el-gr,48,179265
el-gr,49,192817
el-gr,50,202163
el-gr,51,185928
el-gr,52,147746
el-gr,53,152738
en,1,205487
en,2,275731
en,3,283109
en,4,315254
en,5,365279
en,6,370977
en,7,383227
en,8,407035
en,9,516265
en,10,593481
en,11,937461
en,12,960469
en,13,1971590
en,14,3886900
en,15,4352135
en,16,4692292
en,17,4886952
en,18,5524014
en,19,5944649
en,20,12883854
en,21,18382249
en,22,16029942
en,23,13987203
en,24,14539757
en,25,15440780
en,26,20456742
en,27,21163103
en,28,23682577
en,29,24657793
en,30,24121578
en,31,23055356
en,32,21087527
en,33,19889888
en,34,18944955
en,35,21815734
en,36,21097648
en,37,19422299
en,38,18240001
en,39,15355019
en,40,13978157
en,41,14057985
en,42,13385024
en,43,12968606
en,44,12083243
en,45,6479895
en,46,5875663
en,47,6129837
en,48,5044329
en,49,4583189
en,50,4267195
en,51,4034991
en,52,2916451
en,53,3266446
en-001,9,225
en-001,10,126
en-001,11,105
en-001,12,372
en-001,13,113
en-001,14,221
en-029,7,107
en-029,9,115
en-029,10,352
en-029,11,704
en-029,12,756
en-029,13,475
en-029,14,564
en-029,15,102
en-029,16,107
en-029,17,336
en-150,2,461
en-150,3,687
en-150,4,611
en-150,5,700
en-150,6,584
en-150,7,771
en-150,8,786
en-150,9,869
en-150,10,987
en-150,11,1090
en-150,12,912
en-150,13,1029
en-150,14,806
en-150,15,732
en-150,16,605
en-150,17,825
en-150,18,870
en-150,19,802
en-150,20,803
en-150,21,793
en-150,22,685
en-150,23,659
en-150,24,494
en-150,25,486
en-150,26,379
en-150,27,206
en-150,28,142
en-150,29,136
en-150,30,110
en-150,33,112
en-150,34,102
en-150,35,125
en-150,36,145
en-ae,1,1076
en-ae,2,1427
en-ae,3,1502
en-ae,4,1745
en-ae,5,1993
en-ae,6,1877
en-ae,7,1818
en-ae,8,1830
en-ae,9,2307
en-ae,10,3243
en-ae,11,4315
en-ae,12,3921
en-ae,13,3165
en-ae,14,2530
en-ae,15,2304
en-ae,16,2317
en-ae,17,2154
en-ae,18,2009
en-ae,19,2170
en-ae,20,2405
en-ae,21,2164
en-ae,22,2620
en-ae,23,2702
en-ae,24,2419
en-ae,25,2310
en-ae,26,2528
en-ae,27,2287
en-ae,28,2508
en-ae,29,2530
en-ae,30,2319
en-ae,31,2038
en-ae,32,2387
en-ae,33,2610
en-ae,34,2497
en-ae,35,2232
en-ae,36,2358
en-ae,37,2495
en-ae,38,2494
en-ae,39,2508
en-ae,40,2455
en-ae,41,2746
en-ae,42,2631
en-ae,43,2858
en-ae,44,2748
en-ae,45,2864
en-ae,46,2803
en-ae,47,3124
en-ae,48,2888
en-ae,49,2861
en-ae,50,2967
en-ae,51,3002
en-ae,52,2847
en-ae,53,2701
en-ar,8,102
en-ar,9,215
en-ar,10,337
en-ar,11,1029
en-ar,12,1022
en-ar,13,899
en-ar,14,683
en-ar,15,485
en-ar,16,579
en-ar,17,722
en-ar,18,840
en-ar,19,885
en-ar,20,912
en-ar,21,959
en-ar,22,776
en-ar,23,737
en-ar,24,938
en-ar,25,762
en-ar,26,878
en-ar,27,1021
en-ar,28,1043
en-ar,29,1133
en-ar,30,1186
en-ar,31,1120
en-ar,32,1179
en-ar,33,1087
en-ar,34,1172
en-ar,35,1156
en-ar,36,1169
en-ar,37,1094
en-ar,38,1151
en-ar,39,1202
en-ar,40,1243
en-ar,41,1145
en-ar,42,1198
en-ar,43,1144
en-ar,44,1151
en-ar,45,1150
en-ar,46,1111
en-ar,47,1174
en-ar,48,1223
en-ar,49,1102
en-ar,50,996
en-ar,51,1038
en-ar,52,709
en-ar,53,954
en-as,1,236
en-as,2,800
en-as,3,428
en-as,4,743
en-as,5,1044
en-as,6,876
en-as,7,1046
en-as,8,1518
en-as,9,1431
en-as,10,1471
en-as,11,1795
en-as,12,1976
en-as,13,1999
en-as,14,1869
en-as,15,1792
en-as,16,1620
en-as,17,1649
en-as,18,1564
en-as,19,2309
en-as,20,2717
en-as,21,2330
en-as,22,2336
en-as,23,2195
en-as,24,1881
en-as,25,1483
en-as,26,1251
en-as,27,1178
en-as,28,1124
en-as,29,1140
en-as,30,1051
en-as,31,1055
en-as,32,1083
en-as,33,1039
en-as,34,1081
en-as,35,1144
en-as,36,1114
en-as,37,1281
en-as,38,1249
en-as,39,1221
en-as,40,1229
en-as,41,1453
en-as,42,1315
en-as,43,1363
en-as,44,1526
en-as,45,1406
en-as,46,1647
en-as,47,1594
en-as,48,1673
en-as,49,1800
en-as,50,1750
en-as,51,1516
en-as,52,1466
en-as,53,1334
en-at,2,628
en-at,3,814
en-at,4,1043
en-at,5,1262
en-at,6,1098
en-at,7,902
en-at,8,1119
en-at,9,1457
en-at,10,1381
en-at,11,2225
en-at,12,2044
en-at,13,1826
en-at,14,1499
en-at,15,1337
en-at,16,1418
en-at,17,1316
en-at,18,1251
en-at,19,1299
en-at,20,1386
en-at,21,1222
en-at,22,1170
en-at,23,910
en-at,24,1024
en-at,25,1050
en-at,26,1206
en-at,27,1231
en-at,28,1184
en-at,29,1034
en-at,30,1169
en-at,31,930
en-at,32,1109
en-at,33,1160
en-at,34,1034
en-at,35,881
en-at,36,1000
en-at,37,1092
en-at,38,836
en-at,39,1092
en-at,40,1078
en-at,41,1180
en-at,42,1277
en-at,43,1367
en-at,44,1381
en-at,45,1337
en-at,46,1481
en-at,47,1408
en-at,48,1387
en-at,49,1439
en-at,50,1321
en-at,51,1299
en-at,52,1215
en-at,53,1148
en-au,1,569644
en-au,2,688354
en-au,3,727547
en-au,4,866563
en-au,5,1065984
en-au,6,945520
en-au,7,894021
en-au,8,916564
en-au,9,1091507
en-au,10,1235612
en-au,11,1672657
en-au,12,1703190
en-au,13,1510265
en-au,14,1377064
en-au,15,1203871
en-au,16,1218014
en-au,17,1244381
en-au,18,1249949
en-au,19,1194652
en-au,20,1187208
en-au,21,1174714
en-au,22,1139889
en-au,23,1034062
en-au,24,1028724
en-au,25,977788
en-au,26,987913
en-au,27,949167
en-au,28,993213
en-au,29,1094126
en-au,30,1151239
en-au,31,1133734
en-au,32,1140945
en-au,33,1170266
en-au,34,1201200
en-au,35,1211339
en-au,36,1211956
en-au,37,1190588
en-au,38,1163016
en-au,39,1119363
en-au,40,1064267
en-au,41,1138142
en-au,42,1162191
en-au,43,1135587
en-au,44,1102503
en-au,45,1033280
en-au,46,1050464
en-au,47,1035514
en-au,48,999884
en-au,49,959449
en-au,50,921358
en-au,51,896402
en-au,52,745900
en-au,53,897732
en-bb,11,103
en-bb,12,241
en-bb,13,102
en-bb,16,121
en-bd,7,102
en-bd,8,102
en-bd,9,425
en-bd,10,355
en-bd,11,790
en-bd,12,1091
en-bd,13,999
en-bd,14,714
en-bd,15,608
en-bd,16,576
en-bd,17,324
en-bd,18,102
en-bd,19,105
en-bd,20,329
en-bd,21,215
en-bd,22,497
en-bd,23,562
en-bd,24,843
en-bd,25,363
en-bd,26,744
en-bd,27,860
en-bd,28,917
en-bd,29,902
en-bd,30,976
en-bd,31,390
en-bd,32,476
en-bd,33,928
en-bd,34,1022
en-bd,35,973
en-bd,36,941
en-bd,37,963
en-bd,38,1045
en-bd,39,930
en-bd,40,979
en-bd,41,998
en-bd,42,1069
en-bd,43,996
en-bd,44,1008
en-bd,45,1065
en-bd,46,1146
en-bd,47,1242
en-bd,48,1244
en-bd,49,1145
en-bd,50,1292
en-bd,51,1195
en-bd,52,1249
en-bd,53,1166
en-be,1,1507
en-be,2,2806
en-be,3,2748
en-be,4,2904
en-be,5,3107
en-be,6,3001
en-be,7,3207
en-be,8,3228
en-be,9,3618
en-be,10,4224
en-be,11,5528
en-be,12,5150
en-be,13,4432
en-be,14,3912
en-be,15,3508
en-be,16,3468
en-be,17,3624
en-be,18,3488
en-be,19,3493
en-be,20,3487
en-be,21,3306
en-be,22,3158
en-be,23,3015
en-be,24,3134
en-be,25,3105
en-be,26,2770
en-be,27,2699
en-be,28,3097
en-be,29,2748
en-be,30,2417
en-be,31,2749
en-be,32,2560
en-be,33,2562
en-be,34,2562
en-be,35,2597
en-be,36,2556
en-be,37,2668
en-be,38,3030
en-be,39,3168
en-be,40,3335
en-be,41,3286
en-be,42,3226
en-be,43,3708
en-be,44,3421
en-be,45,2886
en-be,46,3072
en-be,47,3290
en-be,48,3016
en-be,49,3205
en-be,50,3383
en-be,51,3002
en-be,52,1926
en-be,53,2128
en-bg,11,581
en-bg,12,232
en-bg,45,102
en-bg,47,118
en-bs,11,105
en-bs,12,117
en-bs,13,341
en-bs,14,109
en-bw,2,112
en-bw,3,121
en-bw,4,213
en-bw,5,639
en-bw,6,709
en-bw,7,697
en-bw,8,880
en-bw,9,922
en-bw,10,1119
en-bw,11,1296
en-bw,12,1412
en-bw,13,1079
en-bw,14,699
en-bw,15,570
en-bw,16,450
en-bw,17,497
en-bw,18,538
en-bw,19,463
en-bw,20,652
en-bw,21,618
en-bw,22,717
en-bw,23,602
en-bw,24,894
en-bw,25,744
en-bw,26,925
en-bw,27,709
en-bw,28,871
en-bw,29,737
en-bw,30,683
en-bw,31,530
en-bw,32,642
en-bw,33,474
en-bw,34,232
en-bw,35,269
en-bw,36,612
en-bw,37,912
en-bw,38,921
en-bw,39,884
en-bw,40,735
en-bw,41,1462
en-bw,42,1363
en-bw,43,1317
en-bw,44,1253
en-bw,45,1110
en-bw,46,1269
en-bw,47,1156
en-bw,48,945
en-bw,49,667
en-bw,50,518
en-bw,51,463
en-bw,53,140
en-bz,11,235
en-bz,12,169
en-bz,13,101
en-ca,1,904377
en-ca,2,1143022
en-ca,3,1212422
en-ca,4,1595412
en-ca,5,1808227
en-ca,6,1532295
en-ca,7,1328914
en-ca,8,1323495
en-ca,9,1768219
en-ca,10,1982963
en-ca,11,3724399
en-ca,12,3707051
en-ca,13,2716324
en-ca,14,2312955
en-ca,15,2000056
en-ca,16,1742018
en-ca,17,1521515
en-ca,18,1399604
en-ca,19,1237294
en-ca,20,959676
en-ca,21,800141
en-ca,22,743844
en-ca,23,667519
en-ca,24,662910
en-ca,25,597224
en-ca,26,614481
en-ca,27,578332
en-ca,28,628719
en-ca,29,644306
en-ca,30,626318
en-ca,31,599036
en-ca,32,574651
en-ca,33,542559
en-ca,34,526292
en-ca,35,560717
en-ca,36,552419
en-ca,37,528967
en-ca,38,678601
en-ca,39,1042224
en-ca,40,1145240
en-ca,41,1210470
en-ca,42,1232429
en-ca,43,1276348
en-ca,44,1319354
en-ca,45,1532952
en-ca,46,1715211
en-ca,47,1783434
en-ca,48,1892100
en-ca,49,1901543
en-ca,50,1917967
en-ca,51,1819777
en-ca,52,1431386
en-ca,53,1609610
en-ch,1,549
en-ch,2,2013
en-ch,3,1983
en-ch,4,2174
en-ch,5,2172
en-ch,6,2312
en-ch,7,2124
en-ch,8,2278
en-ch,9,2814
en-ch,10,3081
en-ch,11,3561
en-ch,12,3130
en-ch,13,3042
en-ch,14,2776
en-ch,15,2329
en-ch,16,2463
en-ch,17,2676
en-ch,18,2527
en-ch,19,2481
en-ch,20,2385
en-ch,21,1979
en-ch,22,2341
en-ch,23,2039
en-ch,24,2204
en-ch,25,2220
en-ch,26,2090
en-ch,27,2186
en-ch,28,1959
en-ch,29,2034
en-ch,30,1998
en-ch,31,1652
en-ch,32,1735
en-ch,33,1873
en-ch,34,1688
en-ch,35,1474
en-ch,36,1545
en-ch,37,1588
en-ch,38,1534
en-ch,39,1532
en-ch,40,1568
en-ch,41,1558
en-ch,42,1562
en-ch,43,1588
en-ch,44,1604
en-ch,45,1473
en-ch,46,1456
en-ch,47,1498
en-ch,48,1456
en-ch,49,1405
en-ch,50,1428
en-ch,51,1306
en-ch,52,959
en-ch,53,803
en-cl,11,231
en-cl,12,459
en-cl,14,111
en-cl,15,107
en-cl,16,203
en-cl,17,101
en-cl,18,101
en-cl,19,110
en-cl,20,346
en-cl,21,217
en-cl,22,104
en-cl,23,334
en-cl,24,220
en-cl,25,506
en-cl,26,643
en-cl,27,725
en-cl,28,798
en-cl,29,926
en-cl,30,758
en-cl,31,928
en-cl,32,932
en-cl,33,628
en-cl,34,799
en-cl,35,920
en-cl,36,921
en-cl,37,840
en-cl,38,660
en-cl,39,1011
en-cl,40,652
en-cl,41,1045
en-cl,42,916
en-cl,43,883
en-cl,44,878
en-cl,45,1003
en-cl,46,797
en-cl,47,881
en-cl,48,982
en-cl,49,833
en-cl,50,709
en-cl,51,637
en-cl,52,106
en-cl,53,494
en-cm,11,102
en-cm,12,215
en-cm,13,219
en-cm,15,104
en-cm,16,109
en-cm,18,111
en-cm,20,105
en-cm,24,210
en-cm,26,231
en-cm,28,105
en-cm,29,344
en-cm,30,334
en-cm,43,110
en-cm,44,113
en-cm,45,105
en-cm,46,120
en-cm,47,463
en-cm,48,606
en-cm,49,323
en-cm,50,466
en-cm,51,323
en-cn,1,849
en-cn,2,1096
en-cn,3,1119
en-cn,4,3658
en-cn,5,3005
en-cn,6,2544
en-cn,7,1978
en-cn,8,2432
en-cn,9,3114
en-cn,10,3346
en-cn,11,3891
en-cn,12,3630
en-cn,13,3625
en-cn,14,3313
en-cn,15,2921
en-cn,16,2886
en-cn,17,2798
en-cn,18,2605
en-cn,19,2626
en-cn,20,2639
en-cn,21,2738
en-cn,22,2679
en-cn,23,2451
en-cn,24,2417
en-cn,25,2330
en-cn,26,2248
en-cn,27,2465
en-cn,28,2551
en-cn,29,2757
en-cn,30,2610
en-cn,31,2592
en-cn,32,2378
en-cn,33,2543
en-cn,34,2321
en-cn,35,2392
en-cn,36,2563
en-cn,37,2640
en-cn,38,2704
en-cn,39,2941
en-cn,40,2442
en-cn,41,2928
en-cn,42,3095
en-cn,43,3329
en-cn,44,3242
en-cn,45,3206
en-cn,46,3397
en-cn,47,3534
en-cn,48,3417
en-cn,49,3403
en-cn,50,3216
en-cn,51,2976
en-cn,52,2790
en-cn,53,2700
en-co,2,380
en-co,3,231
en-co,4,800
en-co,5,994
en-co,6,1030
en-co,7,1118
en-co,8,1174
en-co,9,1391
en-co,10,1579
en-co,11,2025
en-co,12,2063
en-co,13,1854
en-co,14,1751
en-co,15,1577
en-co,16,1767
en-co,17,1799
en-co,18,1807
en-co,19,1818
en-co,20,1972
en-co,21,1990
en-co,22,1937
en-co,23,1846
en-co,24,1758
en-co,25,1820
en-co,26,1966
en-co,27,2091
en-co,28,2423
en-co,29,2589
en-co,30,2669
en-co,31,2923
en-co,32,2697
en-co,33,2683
en-co,34,2695
en-co,35,2754
en-co,36,2645
en-co,37,2687
en-co,38,2662
en-co,39,2564
en-co,40,2525
en-co,41,2438
en-co,42,2805
en-co,43,2797
en-co,44,2928
en-co,45,2882
en-co,46,2840
en-co,47,2558
en-co,48,2582
en-co,49,2400
en-co,50,2363
en-co,51,2395
en-co,52,2138
en-co,53,2230
en-cr,10,105
en-cr,11,691
en-cr,12,357
en-cr,20,104
en-cr,21,106
en-cr,22,109
en-cr,24,105
en-cr,25,427
en-cr,26,532
en-cr,27,425
en-cr,28,583
en-cr,29,737
en-cr,30,749
en-cr,31,849
en-cr,32,597
en-cr,33,572
en-cr,34,595
en-cr,35,805
en-cr,36,605
en-cr,37,728
en-cr,38,709
en-cr,39,901
en-cr,40,395
en-cr,41,720
en-cr,42,609
en-cr,43,835
en-cr,44,948
en-cr,45,743
en-cr,46,750
en-cr,47,634
en-cr,48,824
en-cr,49,473
en-cr,50,641
