date,visits
2020-03-05 00:00:00,25049374
2020-03-06 00:00:00,21143068
2020-03-07 00:00:00,14997523
2020-03-08 00:00:00,15601415
2020-03-09 00:00:00,26341430
2020-03-10 00:00:00,28545244
2020-03-11 00:00:00,34087705
2020-03-12 00:00:00,41798624
2020-03-13 00:00:00,39300398
2020-03-14 00:00:00,28605055
2020-03-15 00:00:00,30948070
2020-03-16 00:00:00,41058179
2020-03-17 00:00:00,38323271
2020-03-18 00:00:00,36353076
2020-03-19 00:00:00,35247738
2020-03-20 00:00:00,32221769
2020-03-21 00:00:00,25803056
2020-03-22 00:00:00,26952035
2020-03-23 00:00:00,32596092
2020-03-24 00:00:00,31591302
2020-03-25 00:00:00,29728536
2020-03-26 00:00:00,28450354
2020-03-27 00:00:00,26288317
2020-03-28 00:00:00,21802469
2020-03-29 00:00:00,22919641
2020-03-30 00:00:00,28301752
2020-03-31 00:00:00,27499553
2020-04-01 00:00:00,27489829
2020-04-02 00:00:00,26621779
2020-04-03 00:00:00,24495458
2020-04-04 00:00:00,20799660
2020-04-05 00:00:00,20999962
2020-04-06 00:00:00,26292723
2020-04-07 00:00:00,24447790
2020-04-08 00:00:00,23756043
2020-04-09 00:00:00,22948668
2020-04-10 00:00:00,20339133
2020-04-11 00:00:00,16482871
2020-04-12 00:00:00,16352033
2020-04-13 00:00:00,22517992
2020-04-14 00:00:00,22254904
2020-04-15 00:00:00,22036443
2020-04-16 00:00:00,22677330
2020-04-17 00:00:00,20309851
2020-04-18 00:00:00,15750830
2020-04-19 00:00:00,16266249
2020-04-20 00:00:00,21382748
2020-04-21 00:00:00,21234727
2020-04-22 00:00:00,21190522
2020-04-23 00:00:00,20962379
2020-04-24 00:00:00,19818645
2020-04-25 00:00:00,15136697
2020-04-26 00:00:00,16019710
2020-04-27 00:00:00,21386158
2020-04-28 00:00:00,21011839
2020-04-29 00:00:00,20858328
2020-04-30 00:00:00,20106815
2020-05-01 00:00:00,17716882
2020-05-02 00:00:00,14830925
2020-05-03 00:00:00,16727411
2020-05-04 00:00:00,21162043
2020-05-05 00:00:00,19956809
2020-05-06 00:00:00,19786258
2020-05-07 00:00:00,19439600
2020-05-08 00:00:00,17364982
2020-05-09 00:00:00,13207216
2020-05-10 00:00:00,12966952
2020-05-11 00:00:00,19223088
2020-05-12 00:00:00,19202536
2020-05-13 00:00:00,19033039
2020-05-14 00:00:00,19325022
2020-05-15 00:00:00,17100133
2020-05-16 00:00:00,12576939
2020-05-17 00:00:00,13500529
2020-05-18 00:00:00,18621978
2020-05-19 00:00:00,18881949
2020-05-20 00:00:00,19884886
2020-05-21 00:00:00,20034588
2020-05-22 00:00:00,16662528
2020-05-23 00:00:00,12428225
2020-05-24 00:00:00,12973346
2020-05-25 00:00:00,15469962
2020-05-26 00:00:00,18669545
2020-05-27 00:00:00,18187062
2020-05-28 00:00:00,17839008
2020-05-29 00:00:00,15550959
2020-05-30 00:00:00,11279808
2020-05-31 00:00:00,11700500
2020-06-01 00:00:00,15998857
2020-06-02 00:00:00,16254609
2020-06-03 00:00:00,16756515
2020-06-04 00:00:00,16542623
2020-06-05 00:00:00,14723329
2020-06-06 00:00:00,10966781
2020-06-07 00:00:00,11802604
2020-06-08 00:00:00,16562215
2020-06-09 00:00:00,16618007
2020-06-10 00:00:00,16413305
2020-06-11 00:00:00,16107023
2020-06-12 00:00:00,14327916
2020-06-13 00:00:00,10798532
2020-06-14 00:00:00,11954807
2020-06-15 00:00:00,16646018
2020-06-16 00:00:00,16790433
2020-06-17 00:00:00,16345300
2020-06-18 00:00:00,16030984
2020-06-19 00:00:00,13968014
2020-06-20 00:00:00,10485656
2020-06-21 00:00:00,10794117
2020-06-22 00:00:00,16751682
2020-06-23 00:00:00,17479478
2020-06-24 00:00:00,17280635
2020-06-25 00:00:00,17240789
2020-06-26 00:00:00,15799804
2020-06-27 00:00:00,12257725
2020-06-28 00:00:00,13084738
2020-06-29 00:00:00,17875894
2020-06-30 00:00:00,17854432
2020-07-01 00:00:00,17266024
2020-07-02 00:00:00,16912512
2020-07-03 00:00:00,13826380
2020-07-04 00:00:00,11012517
2020-07-05 00:00:00,12462421
2020-07-06 00:00:00,18021975
2020-07-07 00:00:00,18208366
2020-07-08 00:00:00,18158148
2020-07-09 00:00:00,18269310
2020-07-10 00:00:00,16323810
2020-07-11 00:00:00,12422459
2020-07-12 00:00:00,13527131
2020-07-13 00:00:00,18793602
2020-07-14 00:00:00,19051067
2020-07-15 00:00:00,19301368
2020-07-16 00:00:00,18372116
2020-07-17 00:00:00,16317374
2020-07-18 00:00:00,12557492
2020-07-19 00:00:00,13680581
2020-07-20 00:00:00,18529969
2020-07-21 00:00:00,18248208
2020-07-22 00:00:00,18269430
2020-07-23 00:00:00,18677437
2020-07-24 00:00:00,17021643
2020-07-25 00:00:00,12288311
2020-07-26 00:00:00,12783612
2020-07-27 00:00:00,18347319
2020-07-28 00:00:00,19088622
2020-07-29 00:00:00,18070194
2020-07-30 00:00:00,17022875
2020-07-31 00:00:00,14762943
2020-08-01 00:00:00,11394528
2020-08-02 00:00:00,12483036
2020-08-03 00:00:00,17200357
2020-08-04 00:00:00,17274460
2020-08-05 00:00:00,16920145
2020-08-06 00:00:00,16576837
2020-08-07 00:00:00,14753742
2020-08-08 00:00:00,11312228
2020-08-09 00:00:00,11912362
2020-08-10 00:00:00,15933001
2020-08-11 00:00:00,16540086
2020-08-12 00:00:00,16443489
2020-08-13 00:00:00,16638617
2020-08-14 00:00:00,14495648
2020-08-15 00:00:00,10269881
2020-08-16 00:00:00,11627801
2020-08-17 00:00:00,16180264
2020-08-18 00:00:00,16370053
2020-08-19 00:00:00,16469021
2020-08-20 00:00:00,15900784
2020-08-21 00:00:00,14122722
2020-08-22 00:00:00,10682371
2020-08-23 00:00:00,11755328
2020-08-24 00:00:00,16699466
2020-08-25 00:00:00,16890123
2020-08-26 00:00:00,16779728
2020-08-27 00:00:00,16274195
2020-08-28 00:00:00,14537770
2020-08-29 00:00:00,11568355
2020-08-30 00:00:00,15785349
2020-08-31 00:00:00,19815468
2020-09-01 00:00:00,18056439
2020-09-02 00:00:00,17756566
2020-09-03 00:00:00,17002657
2020-09-04 00:00:00,14568361
2020-09-05 00:00:00,10612959
2020-09-06 00:00:00,11505604
2020-09-07 00:00:00,14340710
2020-09-08 00:00:00,17504866
2020-09-09 00:00:00,17871460
2020-09-10 00:00:00,17659422
2020-09-11 00:00:00,15658494
2020-09-12 00:00:00,11541710
2020-09-13 00:00:00,12686244
2020-09-14 00:00:00,17973788
2020-09-15 00:00:00,17795767
2020-09-16 00:00:00,17877343
2020-09-17 00:00:00,17943237
2020-09-18 00:00:00,15656832
2020-09-19 00:00:00,11248326
2020-09-20 00:00:00,12596025
2020-09-21 00:00:00,18646375
2020-09-22 00:00:00,18941857
2020-09-23 00:00:00,18873044
2020-09-24 00:00:00,18390808
2020-09-25 00:00:00,16114033
2020-09-26 00:00:00,11762951
2020-09-27 00:00:00,13047612
2020-09-28 00:00:00,18546329
2020-09-29 00:00:00,18762237
2020-09-30 00:00:00,17060883
2020-10-01 00:00:00,17119701
2020-10-02 00:00:00,16533775
2020-10-03 00:00:00,11927720
2020-10-04 00:00:00,13287354
2020-10-05 00:00:00,19415980
2020-10-06 00:00:00,19901276
2020-10-07 00:00:00,19667536
2020-10-08 00:00:00,19374453
2020-10-09 00:00:00,16700506
2020-10-10 00:00:00,12508319
2020-10-11 00:00:00,13705603
2020-10-12 00:00:00,18835667
2020-10-13 00:00:00,19894089
2020-10-14 00:00:00,20060198
2020-10-15 00:00:00,20080872
2020-10-16 00:00:00,17176087
2020-10-17 00:00:00,12231980
2020-10-18 00:00:00,13582852
2020-10-19 00:00:00,19780622
2020-10-20 00:00:00,20213912
2020-10-21 00:00:00,20048796
2020-10-22 00:00:00,19526848
2020-10-23 00:00:00,16992031
2020-10-24 00:00:00,12417161
2020-10-25 00:00:00,13779695
2020-10-26 00:00:00,19797464
2020-10-27 00:00:00,20095372
2020-10-28 00:00:00,20067764
2020-10-29 00:00:00,19537459
2020-10-30 00:00:00,16845532
2020-10-31 00:00:00,11701705
2020-11-01 00:00:00,14406844
2020-11-02 00:00:00,19494625
2020-11-03 00:00:00,18569101
2020-11-04 00:00:00,18357158
2020-11-05 00:00:00,18789538
2020-11-06 00:00:00,16699752
2020-11-07 00:00:00,12028275
2020-11-08 00:00:00,14031772
2020-11-09 00:00:00,20619885
2020-11-10 00:00:00,20568883
2020-11-11 00:00:00,19814370
2020-11-12 00:00:00,20462881
2020-11-13 00:00:00,17897046
2020-11-14 00:00:00,12840086
2020-11-15 00:00:00,14700471
2020-11-16 00:00:00,20826695
2020-11-17 00:00:00,21119163
2020-11-18 00:00:00,21215248
2020-11-19 00:00:00,20804360
2020-11-20 00:00:00,18178308
2020-11-21 00:00:00,13267524
2020-11-22 00:00:00,15048316
2020-11-23 00:00:00,23836904
2020-11-24 00:00:00,20692782
2020-11-25 00:00:00,18622281
2020-11-26 00:00:00,14482678
2020-11-27 00:00:00,14589014
2020-11-28 00:00:00,12754063
2020-11-29 00:00:00,14354242
2020-11-30 00:00:00,20487021
2020-12-01 00:00:00,20574219
2020-12-02 00:00:00,21166818
2020-12-03 00:00:00,20980842
2020-12-04 00:00:00,18208611
2020-12-05 00:00:00,13298662
2020-12-06 00:00:00,14944822
2020-12-07 00:00:00,20769757
2020-12-08 00:00:00,20137747
2020-12-09 00:00:00,20368926
2020-12-10 00:00:00,19893130
2020-12-11 00:00:00,17670454
2020-12-12 00:00:00,13436339
2020-12-13 00:00:00,14859628
2020-12-14 00:00:00,21339555
2020-12-15 00:00:00,20806954
2020-12-16 00:00:00,19260271
2020-12-17 00:00:00,18745714
2020-12-18 00:00:00,16561046
2020-12-19 00:00:00,12269375
2020-12-20 00:00:00,12876427
2020-12-21 00:00:00,16887089
2020-12-22 00:00:00,16435372
2020-12-23 00:00:00,14779206
2020-12-24 00:00:00,10646425
2020-12-25 00:00:00,8592238
2020-12-26 00:00:00,10511906
2020-12-27 00:00:00,11999846
2020-12-28 00:00:00,16031995
2020-12-29 00:00:00,16481889
2020-12-30 00:00:00,16166954
2020-12-31 00:00:00,12705362
