date,visits
2020-06-13 00:00:00,4968821
2020-06-14 00:00:00,5371670
2020-06-15 00:00:00,7531913
2020-06-16 00:00:00,7725144
2020-06-17 00:00:00,7405451
2020-06-18 00:00:00,7314026
2020-06-19 00:00:00,6497849
2020-06-20 00:00:00,5005059
2020-06-21 00:00:00,4913235
2020-06-22 00:00:00,8064701
2020-06-23 00:00:00,8690446
2020-06-24 00:00:00,8665207
2020-06-25 00:00:00,8841675
2020-06-26 00:00:00,8331173
2020-06-27 00:00:00,6457159
2020-06-28 00:00:00,6677530
2020-06-29 00:00:00,9126240
2020-06-30 00:00:00,9261976
2020-07-01 00:00:00,8858012
2020-07-02 00:00:00,8762340
2020-07-03 00:00:00,7110081
2020-07-04 00:00:00,5715443
2020-07-05 00:00:00,6376186
2020-07-06 00:00:00,9299907
2020-07-07 00:00:00,9396429
2020-07-08 00:00:00,9377747
2020-07-09 00:00:00,9726633
2020-07-10 00:00:00,8788457
2020-07-11 00:00:00,6781017
2020-07-12 00:00:00,7249717
2020-07-13 00:00:00,9962474
2020-07-14 00:00:00,10127770
2020-07-15 00:00:00,10365873
2020-07-16 00:00:00,9569960
2020-07-17 00:00:00,8573683
2020-07-18 00:00:00,6697918
2020-07-19 00:00:00,7032818
2020-07-20 00:00:00,9535185
2020-07-21 00:00:00,9231218
2020-07-22 00:00:00,9361988
2020-07-23 00:00:00,10006962
2020-07-24 00:00:00,9470014
2020-07-25 00:00:00,6689210
2020-07-26 00:00:00,6597762
2020-07-27 00:00:00,9640536
2020-07-28 00:00:00,10110363
2020-07-29 00:00:00,9264517
2020-07-30 00:00:00,8760021
2020-07-31 00:00:00,7753448
2020-08-01 00:00:00,6142037
2020-08-02 00:00:00,6533752
2020-08-03 00:00:00,8993675
2020-08-04 00:00:00,8837137
2020-08-05 00:00:00,8531361
2020-08-06 00:00:00,8288030
2020-08-07 00:00:00,7395422
2020-08-08 00:00:00,5897196
2020-08-09 00:00:00,5997545
2020-08-10 00:00:00,7855530
2020-08-11 00:00:00,8149536
2020-08-12 00:00:00,8106161
2020-08-13 00:00:00,8380907
2020-08-14 00:00:00,7346498
2020-08-15 00:00:00,5207679
2020-08-16 00:00:00,5624716
2020-08-17 00:00:00,7806104
2020-08-18 00:00:00,7857299
2020-08-19 00:00:00,7893070
2020-08-20 00:00:00,7550748
2020-08-21 00:00:00,6823660
2020-08-22 00:00:00,5323876
2020-08-23 00:00:00,5650717
2020-08-24 00:00:00,7930615
2020-08-25 00:00:00,7939145
2020-08-26 00:00:00,7836354
2020-08-27 00:00:00,7490617
2020-08-28 00:00:00,6728625
2020-08-29 00:00:00,5545778
2020-08-30 00:00:00,8218870
2020-08-31 00:00:00,9755216
2020-09-01 00:00:00,8368322
2020-09-02 00:00:00,8049429
2020-09-03 00:00:00,7606159
2020-09-04 00:00:00,6572227
2020-09-05 00:00:00,4869966
2020-09-06 00:00:00,4996397
2020-09-07 00:00:00,6056740
2020-09-08 00:00:00,7668793
2020-09-09 00:00:00,7896871
2020-09-10 00:00:00,7887754
2020-09-11 00:00:00,7013606
2020-09-12 00:00:00,5241297
2020-09-13 00:00:00,5453076
2020-09-14 00:00:00,7731873
2020-09-15 00:00:00,7583288
2020-09-16 00:00:00,7699130
2020-09-17 00:00:00,7838844
2020-09-18 00:00:00,6912910
2020-09-19 00:00:00,4958528
2020-09-20 00:00:00,5333738
2020-09-21 00:00:00,8230150
2020-09-22 00:00:00,8366398
2020-09-23 00:00:00,8295779
2020-09-24 00:00:00,8176055
2020-09-25 00:00:00,7290490
2020-09-26 00:00:00,5297181
2020-09-27 00:00:00,5580450
2020-09-28 00:00:00,8091200
2020-09-29 00:00:00,8283288
2020-09-30 00:00:00,7151860
2020-10-01 00:00:00,7503875
2020-10-02 00:00:00,7937468
2020-10-03 00:00:00,5480384
2020-10-04 00:00:00,5769227
2020-10-05 00:00:00,8723277
2020-10-06 00:00:00,9078296
2020-10-07 00:00:00,8866045
2020-10-08 00:00:00,8592978
2020-10-09 00:00:00,7498472
2020-10-10 00:00:00,5598985
2020-10-11 00:00:00,5848161
2020-10-12 00:00:00,8134941
2020-10-13 00:00:00,8723222
2020-10-14 00:00:00,9235954
2020-10-15 00:00:00,9094243
