date,visits
2019-05-16 00:00:00,4979034
2019-05-17 00:00:00,4180029
2019-05-18 00:00:00,2867964
2019-05-19 00:00:00,3106709
2019-05-20 00:00:00,4745960
2019-05-21 00:00:00,4816424
2019-05-22 00:00:00,4714142
2019-05-23 00:00:00,4641346
2019-05-24 00:00:00,3787846
2019-05-25 00:00:00,2611331
2019-05-26 00:00:00,2737207
2019-05-27 00:00:00,3459110
2019-05-28 00:00:00,4758113
2019-05-29 00:00:00,4624124
2019-05-30 00:00:00,4422770
2019-05-31 00:00:00,3775667
2019-06-01 00:00:00,2642332
2019-06-02 00:00:00,2880179
2019-06-03 00:00:00,4353208
2019-06-04 00:00:00,4435856
2019-06-05 00:00:00,4391657
2019-06-06 00:00:00,4292103
2019-06-07 00:00:00,3731858
2019-06-08 00:00:00,2695556
2019-06-09 00:00:00,2926524
2019-06-10 00:00:00,4519161
2019-06-11 00:00:00,4500966
2019-06-12 00:00:00,4535546
2019-06-13 00:00:00,4396449
2019-06-14 00:00:00,3734263
2019-06-15 00:00:00,2651371
2019-06-16 00:00:00,2701712
2019-06-17 00:00:00,4398186
2019-06-18 00:00:00,4478017
2019-06-19 00:00:00,4429166
2019-06-20 00:00:00,4171728
2019-06-21 00:00:00,3652980
2019-06-22 00:00:00,2624152
2019-06-23 00:00:00,2805244
2019-06-24 00:00:00,4278723
2019-06-25 00:00:00,4317370
2019-06-26 00:00:00,4312880
2019-06-27 00:00:00,4447715
2019-06-28 00:00:00,4138700
2019-06-29 00:00:00,2835856
2019-06-30 00:00:00,2871495
2019-07-01 00:00:00,4206870
2019-07-02 00:00:00,4338800
2019-07-03 00:00:00,3967963
2019-07-04 00:00:00,3071382
2019-07-05 00:00:00,3436124
2019-07-06 00:00:00,2713243
2019-07-07 00:00:00,2965976
2019-07-08 00:00:00,4336872
2019-07-09 00:00:00,4308639
2019-07-10 00:00:00,4353430
2019-07-11 00:00:00,4225604
2019-07-12 00:00:00,3667091
2019-07-13 00:00:00,2616788
2019-07-14 00:00:00,2739210
2019-07-15 00:00:00,4101923
2019-07-16 00:00:00,4176299
2019-07-17 00:00:00,4457097
2019-07-18 00:00:00,4205707
2019-07-19 00:00:00,3616556
2019-07-20 00:00:00,2613972
2019-07-21 00:00:00,2783675
2019-07-22 00:00:00,4210550
2019-07-23 00:00:00,4251547
2019-07-24 00:00:00,4192563
2019-07-25 00:00:00,4090948
2019-07-26 00:00:00,3571738
2019-07-27 00:00:00,2581453
2019-07-28 00:00:00,2725698
2019-07-29 00:00:00,4166709
2019-07-30 00:00:00,4205703
2019-07-31 00:00:00,4137796
2019-08-01 00:00:00,4006520
2019-08-02 00:00:00,3550520
2019-08-03 00:00:00,2623096
2019-08-04 00:00:00,2748565
2019-08-05 00:00:00,4106465
2019-08-06 00:00:00,4184877
2019-08-07 00:00:00,4236641
2019-08-08 00:00:00,4155842
2019-08-09 00:00:00,3576808
2019-08-10 00:00:00,2598897
2019-08-11 00:00:00,2703043
2019-08-12 00:00:00,4212851
2019-08-13 00:00:00,4333318
2019-08-14 00:00:00,4266568
2019-08-15 00:00:00,4046233
2019-08-16 00:00:00,3669843
2019-08-17 00:00:00,2704459
2019-08-18 00:00:00,2855047
2019-08-19 00:00:00,4316164
2019-08-20 00:00:00,4376529
2019-08-21 00:00:00,4369208
2019-08-22 00:00:00,4262409
2019-08-23 00:00:00,3744089
2019-08-24 00:00:00,2689721
2019-08-25 00:00:00,2892312
2019-08-26 00:00:00,4407021
2019-08-27 00:00:00,4513405
2019-08-28 00:00:00,4493296
2019-08-29 00:00:00,4533015
2019-08-30 00:00:00,3772102
2019-08-31 00:00:00,2687665
2019-09-01 00:00:00,2788536
2019-09-02 00:00:00,3430724
2019-09-03 00:00:00,4487462
2019-09-04 00:00:00,4601776
2019-09-05 00:00:00,4522967
2019-09-06 00:00:00,4076626
2019-09-07 00:00:00,2951096
2019-09-08 00:00:00,3154037
2019-09-09 00:00:00,4813800
2019-09-10 00:00:00,4887150
2019-09-11 00:00:00,4916693
2019-09-12 00:00:00,4779062
2019-09-13 00:00:00,4080166
2019-09-14 00:00:00,2861921
2019-09-15 00:00:00,3078136
2019-09-16 00:00:00,4681820
2019-09-17 00:00:00,4860874
2019-09-18 00:00:00,4857498
2019-09-19 00:00:00,4676809
2019-09-20 00:00:00,4044678
2019-09-21 00:00:00,2967293
2019-09-22 00:00:00,3293809
2019-09-23 00:00:00,5299187
2019-09-24 00:00:00,5394458
2019-09-25 00:00:00,5245013
2019-09-26 00:00:00,5078541
2019-09-27 00:00:00,4461115
2019-09-28 00:00:00,3101150
2019-09-29 00:00:00,3446998
2019-09-30 00:00:00,5245284
2019-10-01 00:00:00,5270171
2019-10-02 00:00:00,5150715
2019-10-03 00:00:00,4934273
2019-10-04 00:00:00,4270585
2019-10-05 00:00:00,3027762
2019-10-06 00:00:00,3326995
2019-10-07 00:00:00,5082597
2019-10-08 00:00:00,5163814
2019-10-09 00:00:00,5126715
2019-10-10 00:00:00,4995841
2019-10-11 00:00:00,4328347
2019-10-12 00:00:00,3011075
2019-10-13 00:00:00,3293651
2019-10-14 00:00:00,4875626
2019-10-15 00:00:00,5553328
2019-10-16 00:00:00,5402716
2019-10-17 00:00:00,5165245
2019-10-18 00:00:00,4347002
2019-10-19 00:00:00,3058831
2019-10-20 00:00:00,3378881
2019-10-21 00:00:00,5356210
2019-10-22 00:00:00,5586082
2019-10-23 00:00:00,5458088
2019-10-24 00:00:00,5292027
2019-10-25 00:00:00,4442964
2019-10-26 00:00:00,3077030
2019-10-27 00:00:00,3343990
2019-10-28 00:00:00,5347520
2019-10-29 00:00:00,5709000
2019-10-30 00:00:00,5454880
2019-10-31 00:00:00,4668442
2019-11-01 00:00:00,4776475
2019-11-02 00:00:00,3358810
2019-11-03 00:00:00,3832488
2019-11-04 00:00:00,5729477
2019-11-05 00:00:00,5816833
2019-11-06 00:00:00,5812317
2019-11-07 00:00:00,5688243
2019-11-08 00:00:00,4843724
2019-11-09 00:00:00,3333792
2019-11-10 00:00:00,3582355
2019-11-11 00:00:00,5143079
2019-11-12 00:00:00,5698841
2019-11-13 00:00:00,5718587
2019-11-14 00:00:00,5666807
2019-11-15 00:00:00,4726861
2019-11-16 00:00:00,3281595
2019-11-17 00:00:00,3589614
2019-11-18 00:00:00,5594181
2019-11-19 00:00:00,5847869
2019-11-20 00:00:00,5809094
2019-11-21 00:00:00,5650112
2019-11-22 00:00:00,4896438
2019-11-23 00:00:00,3511322
2019-11-24 00:00:00,3845269
2019-11-25 00:00:00,5714196
2019-11-26 00:00:00,5655696
2019-11-27 00:00:00,4946695
2019-11-28 00:00:00,3535812
2019-11-29 00:00:00,3547326
2019-11-30 00:00:00,3167256
2019-12-01 00:00:00,3690145
2019-12-02 00:00:00,5804100
2019-12-03 00:00:00,5901461
2019-12-04 00:00:00,5915503
2019-12-05 00:00:00,5621848
2019-12-06 00:00:00,5030419
2019-12-07 00:00:00,3467656
2019-12-08 00:00:00,3503037
2019-12-09 00:00:00,5326755
2019-12-10 00:00:00,5410631
2019-12-11 00:00:00,5195221
2019-12-12 00:00:00,4971592
2019-12-13 00:00:00,4590623
2019-12-14 00:00:00,3479557
2019-12-15 00:00:00,4400356
2019-12-16 00:00:00,3062171
2019-12-17 00:00:00,4588098
2019-12-18 00:00:00,4353786
2019-12-19 00:00:00,4015891
2019-12-20 00:00:00,3539979
2019-12-21 00:00:00,2510365
2019-12-22 00:00:00,2480448
2019-12-23 00:00:00,3294377
2019-12-24 00:00:00,2391666
2019-12-25 00:00:00,2453020
2019-12-26 00:00:00,3503486
2019-12-27 00:00:00,3646318
2019-12-28 00:00:00,2851089
2019-12-29 00:00:00,2891527
2019-12-30 00:00:00,3888970
2019-12-31 00:00:00,2938309
